País,Estado/Región,"C.P./Código Postal","Subtotal del Pedido (y superior)","Precio del envío"
MEX,*,38030,0.0000,2922.0000
MEX,*,38033,0.0000,2922.0000
MEX,*,38034,0.0000,2922.0000
MEX,*,38035,0.0000,2922.0000
MEX,*,38036,0.0000,2922.0000
MEX,*,38037,0.0000,2922.0000
MEX,*,38040,0.0000,2922.0000
MEX,*,38046,0.0000,2922.0000
MEX,*,38047,0.0000,2922.0000
MEX,*,38048,0.0000,2922.0000
MEX,*,38049,0.0000,2922.0000
MEX,*,38050,0.0000,2922.0000
MEX,*,38057,0.0000,2922.0000
MEX,*,38060,0.0000,2922.0000
MEX,*,38063,0.0000,2922.0000
MEX,*,38065,0.0000,2922.0000
MEX,*,38067,0.0000,2922.0000
MEX,*,38068,0.0000,2922.0000
MEX,*,38070,0.0000,2922.0000
MEX,*,38078,0.0000,2922.0000
MEX,*,38079,0.0000,2922.0000
MEX,*,38080,0.0000,2922.0000
MEX,*,38083,0.0000,2922.0000
MEX,*,38085,0.0000,2922.0000
MEX,*,38086,0.0000,2922.0000
MEX,*,38088,0.0000,2922.0000
MEX,*,3809,2.0000,2922.0000
MEX,*,38090,0.0000,2922.0000
MEX,*,38094,0.0000,2922.0000
MEX,*,38095,0.0000,2922.0000
MEX,*,38096,0.0000,2922.0000
MEX,*,38097,0.0000,2922.0000
MEX,*,38098,0.0000,2922.0000
MEX,*,38099,0.0000,2922.0000
MEX,*,3810,2.0000,2922.0000
MEX,*,3818,2.0000,2922.0000
MEX,*,3819,2.0000,2922.0000
MEX,*,3820,2.0000,2922.0000
MEX,*,3840,2.0000,2922.0000
MEX,*,3849,2.0000,2922.0000
MEX,*,3900,2.0000,2922.0000
MEX,*,39000,0.0000,1767.0000
MEX,*,39008,0.0000,1767.0000
MEX,*,39009,0.0000,1767.0000
MEX,*,39010,0.0000,1767.0000
MEX,*,39012,0.0000,1767.0000
MEX,*,39013,0.0000,1767.0000
MEX,*,39014,0.0000,1767.0000
MEX,*,39015,0.0000,1767.0000
MEX,*,39016,0.0000,1767.0000
MEX,*,39017,0.0000,1767.0000
MEX,*,39018,0.0000,1767.0000
MEX,*,39020,0.0000,1767.0000
MEX,*,39022,0.0000,1767.0000
MEX,*,39025,0.0000,1767.0000
MEX,*,39026,0.0000,1767.0000
MEX,*,39028,0.0000,1767.0000
MEX,*,39029,0.0000,1767.0000
MEX,*,39030,0.0000,1767.0000
MEX,*,39034,0.0000,1767.0000
MEX,*,39035,0.0000,1767.0000
MEX,*,39036,0.0000,1767.0000
MEX,*,39038,0.0000,1767.0000
MEX,*,39039,0.0000,1767.0000
MEX,*,39040,0.0000,1767.0000
MEX,*,39043,0.0000,1767.0000
MEX,*,39044,0.0000,1767.0000
MEX,*,39047,0.0000,1767.0000
MEX,*,39048,0.0000,1767.0000
MEX,*,39050,0.0000,1767.0000
MEX,*,39056,0.0000,1767.0000
MEX,*,39058,0.0000,1767.0000
MEX,*,39060,0.0000,1767.0000
MEX,*,39068,0.0000,1767.0000
MEX,*,39069,0.0000,1767.0000
MEX,*,39070,0.0000,1767.0000
MEX,*,39073,0.0000,1767.0000
MEX,*,39074,0.0000,1767.0000
MEX,*,39075,0.0000,1767.0000
MEX,*,39076,0.0000,1767.0000
MEX,*,39077,0.0000,1767.0000
MEX,*,39078,0.0000,1767.0000
MEX,*,39079,0.0000,1767.0000
MEX,*,39080,0.0000,1767.0000
MEX,*,39085,0.0000,1767.0000
MEX,*,39086,0.0000,1767.0000
MEX,*,39087,0.0000,1767.0000
MEX,*,39089,0.0000,1767.0000
MEX,*,39090,0.0000,1767.0000
MEX,*,39091,0.0000,1767.0000
MEX,*,39092,0.0000,1767.0000
MEX,*,39093,0.0000,1767.0000
MEX,*,39094,0.0000,1767.0000
MEX,*,39095,0.0000,1767.0000
MEX,*,39096,0.0000,1767.0000
MEX,*,39097,0.0000,1767.0000
MEX,*,39098,0.0000,1767.0000
MEX,*,3910,2.0000,2922.0000
MEX,*,39100,1.0000,1767.0000
MEX,*,39101,1.0000,1767.0000
MEX,*,39102,1.0000,1767.0000
MEX,*,39103,1.0000,1767.0000
MEX,*,39104,1.0000,1767.0000
MEX,*,39105,1.0000,1767.0000
MEX,*,39107,1.0000,1767.0000
MEX,*,39110,1.0000,1767.0000
MEX,*,39111,1.0000,1767.0000
MEX,*,39112,1.0000,1767.0000
MEX,*,39113,1.0000,1767.0000
MEX,*,39115,1.0000,1767.0000
MEX,*,39116,1.0000,1767.0000
MEX,*,39118,1.0000,1767.0000
MEX,*,39119,1.0000,1767.0000
MEX,*,39120,1.0000,1767.0000
MEX,*,39122,1.0000,1767.0000
MEX,*,39123,1.0000,1767.0000
MEX,*,39125,1.0000,1767.0000
MEX,*,39126,1.0000,1767.0000
MEX,*,39127,1.0000,1767.0000
MEX,*,39128,1.0000,1767.0000
MEX,*,39129,1.0000,1767.0000
MEX,*,39170,1.0000,1767.0000
MEX,*,39172,1.0000,1767.0000
MEX,*,39173,1.0000,1767.0000
MEX,*,39174,1.0000,1767.0000
MEX,*,39175,1.0000,1767.0000
MEX,*,39177,1.0000,1767.0000
MEX,*,39178,1.0000,1767.0000
MEX,*,39179,1.0000,1767.0000
MEX,*,39180,1.0000,1767.0000
MEX,*,39181,1.0000,1767.0000
MEX,*,39183,1.0000,1767.0000
MEX,*,39190,1.0000,1767.0000
MEX,*,39193,1.0000,1767.0000
MEX,*,39195,1.0000,1767.0000
MEX,*,39196,1.0000,1767.0000
MEX,*,39197,1.0000,1767.0000
MEX,*,39198,1.0000,1767.0000
MEX,*,39199,1.0000,1767.0000
MEX,*,3920,2.0000,2922.0000
MEX,*,39230,2.0000,1818.0000
MEX,*,39232,2.0000,1818.0000
MEX,*,39233,2.0000,1818.0000
MEX,*,39234,2.0000,1818.0000
MEX,*,39235,2.0000,1818.0000
MEX,*,39236,2.0000,1818.0000
MEX,*,39237,2.0000,1818.0000
MEX,*,39240,2.0000,1818.0000
MEX,*,39241,2.0000,1818.0000
MEX,*,39249,2.0000,1818.0000
MEX,*,3930,2.0000,2922.0000
MEX,*,39300,3.0000,1767.0000
MEX,*,39350,3.0000,1767.0000
MEX,*,39355,3.0000,1767.0000
MEX,*,39357,3.0000,1767.0000
MEX,*,39358,3.0000,1767.0000
MEX,*,39359,3.0000,1767.0000
MEX,*,39360,3.0000,1767.0000
MEX,*,39370,3.0000,1767.0000
MEX,*,39380,3.0000,1767.0000
MEX,*,39385,3.0000,1767.0000
MEX,*,39390,3.0000,1767.0000
MEX,*,3940,2.0000,2922.0000
MEX,*,39400,4.0000,1767.0000
MEX,*,39405,4.0000,1767.0000
MEX,*,39406,4.0000,1767.0000
MEX,*,39407,4.0000,1767.0000
MEX,*,39410,4.0000,1767.0000
MEX,*,39412,4.0000,1767.0000
MEX,*,39422,4.0000,1767.0000
MEX,*,39425,4.0000,1767.0000
MEX,*,39430,4.0000,1767.0000
MEX,*,39450,4.0000,1767.0000
MEX,*,39460,4.0000,1767.0000
MEX,*,39463,4.0000,1767.0000
MEX,*,39467,4.0000,1767.0000
MEX,*,39470,4.0000,1767.0000
MEX,*,39474,4.0000,1767.0000
MEX,*,39475,4.0000,1767.0000
MEX,*,39480,4.0000,1767.0000
MEX,*,39489,4.0000,1767.0000
MEX,*,3949,2.0000,2922.0000
MEX,*,39493,4.0000,1767.0000
MEX,*,39499,4.0000,1767.0000
MEX,*,39500,5.0000,1767.0000
MEX,*,39510,5.0000,1767.0000
MEX,*,39520,5.0000,1767.0000
MEX,*,39528,5.0000,1767.0000
MEX,*,39530,5.0000,1767.0000
MEX,*,39540,5.0000,1767.0000
MEX,*,39550,5.0000,1767.0000
MEX,*,39560,5.0000,1767.0000
MEX,*,39562,5.0000,1767.0000
MEX,*,39570,5.0000,1767.0000
MEX,*,39573,5.0000,1767.0000
MEX,*,39574,5.0000,1767.0000
MEX,*,39580,5.0000,1767.0000
MEX,*,39589,5.0000,1767.0000
MEX,*,39590,5.0000,1767.0000
MEX,*,39600,6.0000,1767.0000
MEX,*,39610,6.0000,1767.0000
MEX,*,39613,6.0000,1767.0000
MEX,*,39615,6.0000,1767.0000
MEX,*,39620,6.0000,1767.0000
MEX,*,39630,6.0000,1767.0000
MEX,*,39633,6.0000,1767.0000
MEX,*,39640,6.0000,1767.0000
MEX,*,39650,6.0000,1767.0000
MEX,*,39660,6.0000,1767.0000
MEX,*,39670,6.0000,1767.0000
MEX,*,39679,6.0000,1767.0000
MEX,*,39680,6.0000,1767.0000
MEX,*,39683,6.0000,1767.0000
MEX,*,39689,6.0000,1767.0000
MEX,*,39690,6.0000,1767.0000
MEX,*,39699,6.0000,1767.0000
MEX,*,39700,7.0000,1767.0000
MEX,*,39703,7.0000,1767.0000
MEX,*,39704,7.0000,1767.0000
MEX,*,39710,7.0000,1767.0000
MEX,*,39713,7.0000,1767.0000
MEX,*,39714,7.0000,1767.0000
MEX,*,39715,7.0000,1767.0000
MEX,*,39720,7.0000,1767.0000
MEX,*,39729,7.0000,1767.0000
MEX,*,39730,7.0000,1767.0000
MEX,*,39740,7.0000,1767.0000
MEX,*,39745,7.0000,1767.0000
MEX,*,39746,7.0000,1767.0000
MEX,*,39747,7.0000,1767.0000
MEX,*,39748,7.0000,1767.0000
MEX,*,39750,7.0000,1767.0000
MEX,*,39753,7.0000,1767.0000
MEX,*,39759,7.0000,1767.0000
MEX,*,39760,7.0000,1767.0000
MEX,*,39770,7.0000,1767.0000
MEX,*,39773,7.0000,1767.0000
MEX,*,39774,7.0000,1767.0000
MEX,*,39780,7.0000,1767.0000
MEX,*,39787,7.0000,1767.0000
MEX,*,39790,7.0000,1767.0000
MEX,*,39799,7.0000,1767.0000
MEX,*,39800,8.0000,1767.0000
MEX,*,39803,8.0000,1767.0000
MEX,*,39810,8.0000,1767.0000
MEX,*,39813,8.0000,1767.0000
MEX,*,39814,8.0000,1767.0000
MEX,*,39815,8.0000,1767.0000
MEX,*,39820,8.0000,1767.0000
MEX,*,39830,8.0000,1767.0000
MEX,*,39840,8.0000,1767.0000
MEX,*,39845,8.0000,1767.0000
MEX,*,39850,8.0000,1767.0000
MEX,*,39859,8.0000,1767.0000
MEX,*,39860,8.0000,1767.0000
MEX,*,39865,8.0000,1767.0000
MEX,*,39866,8.0000,1767.0000
MEX,*,39867,8.0000,1767.0000
MEX,*,39868,8.0000,1767.0000
MEX,*,39869,8.0000,1767.0000
MEX,*,39880,8.0000,1767.0000
MEX,*,39887,8.0000,1767.0000
MEX,*,39888,8.0000,1767.0000
MEX,*,39889,8.0000,1767.0000
MEX,*,39890,8.0000,1767.0000
MEX,*,39893,8.0000,1767.0000
MEX,*,39894,8.0000,1767.0000
MEX,*,39897,8.0000,1767.0000
MEX,*,39898,8.0000,1767.0000
MEX,*,39899,8.0000,1767.0000
MEX,*,39900,9.0000,1767.0000
MEX,*,39901,9.0000,1767.0000
MEX,*,39902,9.0000,1767.0000
MEX,*,39903,9.0000,1767.0000
MEX,*,39904,9.0000,1767.0000
MEX,*,39905,9.0000,1767.0000
MEX,*,39906,9.0000,1767.0000
MEX,*,39908,9.0000,1767.0000
MEX,*,39909,9.0000,1767.0000
MEX,*,39910,9.0000,1767.0000
MEX,*,39911,9.0000,1767.0000
MEX,*,39915,9.0000,1767.0000
MEX,*,39917,9.0000,1767.0000
MEX,*,39918,9.0000,1767.0000
MEX,*,39919,9.0000,1767.0000
MEX,*,39920,9.0000,1767.0000
MEX,*,39921,9.0000,1767.0000
MEX,*,39922,9.0000,1767.0000
MEX,*,39923,9.0000,1767.0000
MEX,*,39924,9.0000,1767.0000
MEX,*,39925,9.0000,1767.0000
MEX,*,39926,9.0000,1767.0000
MEX,*,39927,9.0000,1767.0000
MEX,*,39928,9.0000,1767.0000
MEX,*,39930,9.0000,1767.0000
MEX,*,39931,9.0000,1767.0000
MEX,*,39932,9.0000,1767.0000
MEX,*,39934,9.0000,1767.0000
MEX,*,39935,9.0000,1767.0000
MEX,*,39936,9.0000,1767.0000
MEX,*,39937,9.0000,1767.0000
MEX,*,4000,2.0000,2922.0000
MEX,*,4009,2.0000,2922.0000
MEX,*,4010,2.0000,2922.0000
MEX,*,40180,1.0000,1767.0000
MEX,*,40181,1.0000,1767.0000
MEX,*,40182,1.0000,1767.0000
MEX,*,40185,1.0000,1767.0000
MEX,*,40186,1.0000,1767.0000
MEX,*,40187,1.0000,1767.0000
MEX,*,40188,1.0000,1767.0000
MEX,*,40189,1.0000,1767.0000
MEX,*,40190,1.0000,1767.0000
MEX,*,40191,1.0000,1767.0000
MEX,*,40192,1.0000,1767.0000
MEX,*,40193,1.0000,1767.0000
MEX,*,40194,1.0000,1767.0000
MEX,*,40195,1.0000,1767.0000
MEX,*,40196,1.0000,1767.0000
MEX,*,40199,1.0000,1767.0000
MEX,*,4020,2.0000,2922.0000
MEX,*,40200,2.0000,1767.0000
MEX,*,40210,2.0000,1767.0000
MEX,*,40211,2.0000,1767.0000
MEX,*,40212,2.0000,1767.0000
MEX,*,40213,2.0000,1767.0000
MEX,*,40214,2.0000,1767.0000
MEX,*,40220,2.0000,1767.0000
MEX,*,40221,2.0000,1767.0000
MEX,*,40222,2.0000,1767.0000
MEX,*,40223,2.0000,1767.0000
MEX,*,40224,2.0000,1767.0000
MEX,*,40225,2.0000,1767.0000
MEX,*,40226,2.0000,1767.0000
MEX,*,40227,2.0000,1767.0000
MEX,*,40230,2.0000,1767.0000
MEX,*,40233,2.0000,1767.0000
MEX,*,40238,2.0000,1767.0000
MEX,*,40239,2.0000,1767.0000
MEX,*,40240,2.0000,1767.0000
MEX,*,40250,2.0000,1767.0000
MEX,*,40252,2.0000,1767.0000
MEX,*,40253,2.0000,1767.0000
MEX,*,40254,2.0000,1767.0000
MEX,*,40260,2.0000,1767.0000
MEX,*,40265,2.0000,1767.0000
MEX,*,40270,2.0000,1767.0000
MEX,*,40272,2.0000,1767.0000
MEX,*,40273,2.0000,1767.0000
MEX,*,40274,2.0000,1767.0000
MEX,*,40275,2.0000,1767.0000
MEX,*,40280,2.0000,1767.0000
MEX,*,40283,2.0000,1767.0000
MEX,*,40289,2.0000,1767.0000
MEX,*,40290,2.0000,1767.0000
MEX,*,40293,2.0000,1767.0000
MEX,*,4030,0.0000,2922.0000
MEX,*,40300,3.0000,1767.0000
MEX,*,40301,3.0000,1767.0000
MEX,*,40302,3.0000,1767.0000
MEX,*,40303,3.0000,1767.0000
MEX,*,40305,3.0000,1767.0000
MEX,*,40306,3.0000,1767.0000
MEX,*,40307,3.0000,1767.0000
MEX,*,40310,3.0000,1767.0000
MEX,*,40311,3.0000,1767.0000
MEX,*,40312,3.0000,1767.0000
MEX,*,40314,3.0000,1767.0000
MEX,*,40315,3.0000,1767.0000
MEX,*,40316,3.0000,1767.0000
MEX,*,40318,3.0000,1767.0000
MEX,*,40319,3.0000,1767.0000
MEX,*,40320,3.0000,1767.0000
MEX,*,40321,3.0000,1767.0000
MEX,*,40322,3.0000,1767.0000
MEX,*,40323,3.0000,1767.0000
MEX,*,40325,3.0000,1767.0000
MEX,*,40326,3.0000,1767.0000
MEX,*,40327,3.0000,1767.0000
MEX,*,40329,3.0000,1767.0000
MEX,*,4040,0.0000,2922.0000
MEX,*,4100,0.0000,2922.0000
MEX,*,4110,5.0000,2922.0000
MEX,*,4120,5.0000,2922.0000
MEX,*,4129,5.0000,2922.0000
MEX,*,4200,5.0000,2922.0000
MEX,*,42000,0.0000,2922.0000
MEX,*,42004,0.0000,2922.0000
MEX,*,42008,0.0000,2922.0000
MEX,*,42009,0.0000,2922.0000
MEX,*,42010,0.0000,2922.0000
MEX,*,42014,0.0000,2922.0000
MEX,*,42015,0.0000,2922.0000
MEX,*,42018,0.0000,2922.0000
MEX,*,42020,0.0000,2922.0000
MEX,*,42026,0.0000,2922.0000
MEX,*,42027,0.0000,2922.0000
MEX,*,42029,0.0000,2922.0000
MEX,*,42030,0.0000,2922.0000
MEX,*,42032,0.0000,2922.0000
MEX,*,42033,0.0000,2922.0000
MEX,*,42034,0.0000,2922.0000
MEX,*,42035,0.0000,2922.0000
MEX,*,42036,0.0000,2922.0000
MEX,*,42037,0.0000,2922.0000
MEX,*,42039,0.0000,2922.0000
MEX,*,42040,0.0000,2922.0000
MEX,*,42050,0.0000,2922.0000
MEX,*,42055,0.0000,2922.0000
MEX,*,42056,0.0000,2922.0000
MEX,*,42057,0.0000,2922.0000
MEX,*,42058,0.0000,2922.0000
MEX,*,42059,0.0000,2922.0000
MEX,*,42060,0.0000,2922.0000
MEX,*,42064,0.0000,2922.0000
MEX,*,42070,0.0000,2922.0000
MEX,*,42075,0.0000,2922.0000
MEX,*,42078,0.0000,2922.0000
MEX,*,42079,0.0000,2922.0000
MEX,*,42080,0.0000,2922.0000
MEX,*,42081,0.0000,2922.0000
MEX,*,42082,0.0000,2922.0000
MEX,*,42083,0.0000,2922.0000
MEX,*,42084,0.0000,2922.0000
MEX,*,42086,0.0000,2922.0000
MEX,*,42088,0.0000,2922.0000
MEX,*,42090,0.0000,2922.0000
MEX,*,42092,0.0000,2922.0000
MEX,*,42094,0.0000,2922.0000
MEX,*,42095,0.0000,2922.0000
MEX,*,42097,0.0000,2922.0000
MEX,*,42098,0.0000,2922.0000
MEX,*,42099,0.0000,2922.0000
MEX,*,4210,5.0000,2922.0000
MEX,*,42100,1.0000,2922.0000
MEX,*,42101,1.0000,2922.0000
MEX,*,42102,1.0000,2922.0000
MEX,*,42110,1.0000,2922.0000
MEX,*,42111,1.0000,2922.0000
MEX,*,42113,1.0000,2922.0000
MEX,*,42115,1.0000,2922.0000
MEX,*,42116,1.0000,2922.0000
MEX,*,42117,1.0000,2922.0000
MEX,*,42119,1.0000,2922.0000
MEX,*,42160,1.0000,2923.0000
MEX,*,42161,1.0000,2923.0000
MEX,*,42162,1.0000,2923.0000
MEX,*,42163,1.0000,2923.0000
MEX,*,42164,1.0000,2923.0000
MEX,*,42165,1.0000,2923.0000
MEX,*,42170,1.0000,2923.0000
MEX,*,42171,1.0000,2923.0000
MEX,*,42175,1.0000,2923.0000
MEX,*,42176,1.0000,2923.0000
MEX,*,42177,1.0000,2923.0000
MEX,*,42178,1.0000,2923.0000
MEX,*,42179,1.0000,2923.0000
MEX,*,42180,1.0000,2922.0000
MEX,*,42181,1.0000,2922.0000
MEX,*,42182,1.0000,2922.0000
MEX,*,42183,1.0000,2922.0000
MEX,*,42184,1.0000,2922.0000
MEX,*,42185,1.0000,2922.0000
MEX,*,42186,1.0000,2922.0000
MEX,*,42187,1.0000,2922.0000
MEX,*,42188,1.0000,2922.0000
MEX,*,4230,5.0000,2922.0000
MEX,*,4239,5.0000,2922.0000
MEX,*,4240,0.0000,2922.0000
MEX,*,4250,6.0000,2922.0000
MEX,*,42500,5.0000,3023.0000
MEX,*,42503,5.0000,3023.0000
MEX,*,42504,5.0000,3023.0000
MEX,*,42505,5.0000,3023.0000
MEX,*,42506,5.0000,3023.0000
MEX,*,42507,5.0000,3023.0000
MEX,*,42510,5.0000,3023.0000
MEX,*,42512,5.0000,3023.0000
MEX,*,42523,5.0000,3023.0000
MEX,*,42524,5.0000,3023.0000
MEX,*,42564,5.0000,3023.0000
MEX,*,4259,6.0000,2922.0000
MEX,*,4260,6.0000,2922.0000
MEX,*,42600,6.0000,3023.0000
MEX,*,42601,6.0000,3023.0000
MEX,*,42602,6.0000,3023.0000
MEX,*,42603,6.0000,3023.0000
MEX,*,42604,6.0000,3023.0000
MEX,*,42607,6.0000,3023.0000
MEX,*,42608,6.0000,3023.0000
MEX,*,42610,6.0000,3023.0000
MEX,*,42613,6.0000,3023.0000
MEX,*,42616,6.0000,3023.0000
MEX,*,42660,6.0000,2922.0000
MEX,*,42663,6.0000,2922.0000
MEX,*,42664,6.0000,2922.0000
MEX,*,42665,6.0000,2922.0000
MEX,*,42666,6.0000,2922.0000
MEX,*,42667,6.0000,2922.0000
MEX,*,42670,6.0000,2922.0000
MEX,*,42671,6.0000,2922.0000
MEX,*,42672,6.0000,2922.0000
MEX,*,42673,6.0000,2922.0000
MEX,*,42680,6.0000,3023.0000
MEX,*,42681,6.0000,3023.0000
MEX,*,42682,6.0000,3023.0000
MEX,*,42683,6.0000,3023.0000
MEX,*,42684,6.0000,3023.0000
MEX,*,42685,6.0000,3023.0000
MEX,*,42686,6.0000,3023.0000
MEX,*,42689,6.0000,3023.0000
MEX,*,42690,6.0000,3023.0000
MEX,*,42693,6.0000,3023.0000
MEX,*,42694,6.0000,3023.0000
MEX,*,42695,6.0000,3023.0000
MEX,*,4270,6.0000,2922.0000
MEX,*,42700,7.0000,3173.0000
MEX,*,42710,7.0000,3173.0000
MEX,*,42718,7.0000,3173.0000
MEX,*,42719,7.0000,3173.0000
MEX,*,42723,7.0000,3173.0000
MEX,*,42724,7.0000,3173.0000
MEX,*,42725,7.0000,3173.0000
MEX,*,42727,7.0000,3173.0000
MEX,*,42728,7.0000,3173.0000
MEX,*,42729,7.0000,3173.0000
MEX,*,42730,7.0000,3173.0000
MEX,*,42733,7.0000,3173.0000
MEX,*,42734,7.0000,3173.0000
MEX,*,42740,7.0000,3173.0000
MEX,*,42743,7.0000,3173.0000
MEX,*,42745,7.0000,3173.0000
MEX,*,42746,7.0000,3173.0000
MEX,*,42747,7.0000,3173.0000
MEX,*,42748,7.0000,3173.0000
MEX,*,42760,7.0000,3173.0000
MEX,*,42763,7.0000,3173.0000
MEX,*,42764,7.0000,3173.0000
MEX,*,42765,7.0000,3173.0000
MEX,*,42766,7.0000,3173.0000
MEX,*,42767,7.0000,3173.0000
MEX,*,42768,7.0000,3173.0000
MEX,*,42770,7.0000,3173.0000
MEX,*,42771,7.0000,3173.0000
MEX,*,42772,7.0000,3173.0000
MEX,*,42773,7.0000,3173.0000
MEX,*,42774,7.0000,3173.0000
MEX,*,42775,7.0000,3173.0000
MEX,*,42776,7.0000,3173.0000
MEX,*,42777,7.0000,3173.0000
MEX,*,42780,7.0000,3173.0000
MEX,*,42783,7.0000,3173.0000
MEX,*,42784,7.0000,3173.0000
MEX,*,42785,7.0000,3173.0000
MEX,*,42789,7.0000,3173.0000
MEX,*,42790,7.0000,3173.0000
MEX,*,42793,7.0000,3173.0000
MEX,*,42794,7.0000,3173.0000
MEX,*,42795,7.0000,3173.0000
MEX,*,42796,7.0000,3173.0000
MEX,*,4280,6.0000,2922.0000
MEX,*,42800,8.0000,3023.0000
MEX,*,42803,8.0000,3023.0000
MEX,*,42804,8.0000,3023.0000
MEX,*,42805,8.0000,3023.0000
MEX,*,42806,8.0000,3023.0000
MEX,*,42807,8.0000,3023.0000
MEX,*,42808,8.0000,3023.0000
MEX,*,42809,8.0000,3023.0000
MEX,*,42810,8.0000,3023.0000
MEX,*,42812,8.0000,3023.0000
MEX,*,42813,8.0000,3023.0000
MEX,*,42814,8.0000,3023.0000
MEX,*,42815,8.0000,3023.0000
MEX,*,42816,8.0000,3023.0000
MEX,*,42820,8.0000,3023.0000
MEX,*,42823,8.0000,3023.0000
MEX,*,42824,8.0000,3023.0000
MEX,*,42825,8.0000,3023.0000
MEX,*,42826,8.0000,3023.0000
MEX,*,42827,8.0000,3023.0000
MEX,*,42830,8.0000,3023.0000
MEX,*,42831,8.0000,3023.0000
MEX,*,42832,8.0000,3023.0000
MEX,*,42833,8.0000,3023.0000
MEX,*,42834,8.0000,3023.0000
MEX,*,42835,8.0000,3023.0000
MEX,*,42836,8.0000,3023.0000
MEX,*,42837,8.0000,3023.0000
MEX,*,42838,8.0000,3023.0000
MEX,*,42840,8.0000,3023.0000
MEX,*,42842,8.0000,3023.0000
MEX,*,42843,8.0000,3023.0000
MEX,*,42844,8.0000,3023.0000
MEX,*,42845,8.0000,3023.0000
MEX,*,42846,8.0000,3023.0000
MEX,*,42847,8.0000,3023.0000
MEX,*,42848,8.0000,3023.0000
MEX,*,42849,8.0000,3023.0000
MEX,*,42852,8.0000,3023.0000
MEX,*,42853,8.0000,3023.0000
MEX,*,42854,8.0000,3023.0000
MEX,*,42855,8.0000,3023.0000
MEX,*,42858,8.0000,3023.0000
MEX,*,42860,8.0000,3023.0000
MEX,*,42863,8.0000,3023.0000
MEX,*,42865,8.0000,3023.0000
MEX,*,42866,8.0000,3023.0000
MEX,*,42870,8.0000,3023.0000
MEX,*,42873,8.0000,3023.0000
MEX,*,42874,8.0000,3023.0000
MEX,*,42875,8.0000,3023.0000
MEX,*,42876,8.0000,3023.0000
MEX,*,42880,8.0000,3023.0000
MEX,*,42883,8.0000,3023.0000
MEX,*,42884,8.0000,3023.0000
MEX,*,42885,8.0000,3023.0000
MEX,*,42890,8.0000,3023.0000
MEX,*,42893,8.0000,3023.0000
MEX,*,42894,8.0000,3023.0000
MEX,*,42895,8.0000,3023.0000
MEX,*,42950,9.0000,3173.0000
MEX,*,42952,9.0000,3173.0000
MEX,*,42953,9.0000,3173.0000
MEX,*,42954,9.0000,3173.0000
MEX,*,42955,9.0000,3173.0000
MEX,*,42956,9.0000,3173.0000
MEX,*,42957,9.0000,3173.0000
MEX,*,42960,9.0000,3173.0000
MEX,*,42963,9.0000,3173.0000
MEX,*,42964,9.0000,3173.0000
MEX,*,42965,9.0000,3173.0000
MEX,*,42966,9.0000,3173.0000
MEX,*,42967,9.0000,3173.0000
MEX,*,42970,9.0000,3023.0000
MEX,*,42973,9.0000,3023.0000
MEX,*,42974,9.0000,3023.0000
MEX,*,42975,9.0000,3023.0000
MEX,*,42976,9.0000,3023.0000
MEX,*,42977,9.0000,3023.0000
MEX,*,42978,9.0000,3023.0000
MEX,*,42979,9.0000,3023.0000
MEX,*,42980,9.0000,3023.0000
MEX,*,42982,9.0000,3023.0000
MEX,*,42985,9.0000,3023.0000
MEX,*,42986,9.0000,3023.0000
MEX,*,42987,9.0000,3023.0000
MEX,*,42988,9.0000,3023.0000
MEX,*,42990,9.0000,3023.0000
MEX,*,42992,9.0000,3023.0000
MEX,*,42993,9.0000,3023.0000
MEX,*,42994,9.0000,3023.0000
MEX,*,42995,9.0000,3023.0000
MEX,*,42996,9.0000,3023.0000
MEX,*,4300,6.0000,2922.0000
MEX,*,4307,6.0000,2922.0000
MEX,*,4309,6.0000,2922.0000
MEX,*,4310,0.0000,2922.0000
MEX,*,4310,7.0000,2922.0000
MEX,*,4317,7.0000,2922.0000
MEX,*,4318,7.0000,2922.0000
MEX,*,4319,7.0000,2922.0000
MEX,*,4320,7.0000,2922.0000
MEX,*,4326,7.0000,2922.0000
MEX,*,4327,7.0000,2922.0000
MEX,*,4330,0.0000,2922.0000
MEX,*,4330,7.0000,2922.0000
MEX,*,4330,8.0000,2922.0000
MEX,*,4336,8.0000,2922.0000
MEX,*,4337,8.0000,2922.0000
MEX,*,4338,8.0000,2922.0000
MEX,*,4340,8.0000,2922.0000
MEX,*,4350,8.0000,2922.0000
MEX,*,4359,8.0000,2922.0000
MEX,*,4360,8.0000,2922.0000
MEX,*,43624,6.0000,3023.0000
MEX,*,43625,6.0000,3023.0000
MEX,*,43626,6.0000,3023.0000
MEX,*,43627,6.0000,3023.0000
MEX,*,43628,6.0000,3023.0000
MEX,*,43629,6.0000,3023.0000
MEX,*,43630,6.0000,3023.0000
MEX,*,43632,6.0000,3023.0000
MEX,*,43633,6.0000,3023.0000
MEX,*,43640,6.0000,3023.0000
MEX,*,43642,6.0000,3023.0000
MEX,*,43644,6.0000,3023.0000
MEX,*,43645,6.0000,3023.0000
MEX,*,43646,6.0000,3023.0000
MEX,*,43648,6.0000,3023.0000
MEX,*,43649,6.0000,3023.0000
MEX,*,43650,6.0000,3023.0000
MEX,*,43659,6.0000,3023.0000
MEX,*,43660,6.0000,3023.0000
MEX,*,43669,6.0000,3023.0000
MEX,*,43670,6.0000,3023.0000
MEX,*,43673,6.0000,3023.0000
